origin_id,origin_name,target_id,target_name,expelled_group,year,mean_estimate,event_type,is_annual_estimate,data_source_id,description,in_unhcr,unhcr_numer,comment,difference_unhcr_mean_estimate
860,Uzbekistan,398,Kazakhstan,Kazakhs,1992,28000,3,,231,repatriation program for state building from Kazakhstan after collapse of the Soviet Union,,,,
860,Uzbekistan,398,Kazakhstan,Kazakhs,1993,28000,3,,231,repatriation program for state building from Kazakhstan after collapse of the Soviet Union,,,,
860,Uzbekistan,398,Kazakhstan,Kazakhs,1994,28000,3,,231,repatriation program for state building from Kazakhstan after collapse of the Soviet Union,,,,
860,Uzbekistan,398,Kazakhstan,Kazakhs,1995,28000,3,,231,repatriation program for state building from Kazakhstan after collapse of the Soviet Union,,,,
860,Uzbekistan,398,Kazakhstan,Kazakhs,1996,28000,3,,231,repatriation program for state building from Kazakhstan after collapse of the Soviet Union,,,,
860,Uzbekistan,398,Kazakhstan,Kazakhs,1997,28000,3,,231,repatriation program for state building from Kazakhstan after collapse of the Soviet Union,,,,
860,Uzbekistan,398,Kazakhstan,Kazakhs,1998,28000,3,,231,repatriation program for state building from Kazakhstan after collapse of the Soviet Union,,,,
860,Uzbekistan,398,Kazakhstan,Kazakhs,1999,28000,3,,231,repatriation program for state building from Kazakhstan after collapse of the Soviet Union,,,,
860,Uzbekistan,398,Kazakhstan,Kazakhs,2000,28000,3,,231,repatriation program for state building from Kazakhstan after collapse of the Soviet Union,,,,
860,Uzbekistan,398,Kazakhstan,Kazakhs,2001,28000,3,,231,repatriation program for state building from Kazakhstan after collapse of the Soviet Union,,,,
860,Uzbekistan,398,Kazakhstan,Kazakhs,2002,28000,3,,231,repatriation program for state building from Kazakhstan after collapse of the Soviet Union,,,,
860,Uzbekistan,398,Kazakhstan,Kazakhs,2003,28000,3,,231,repatriation program for state building from Kazakhstan after collapse of the Soviet Union,,,,
860,Uzbekistan,398,Kazakhstan,Kazakhs,2004,28000,3,,231,repatriation program for state building from Kazakhstan after collapse of the Soviet Union,,,,
860,Uzbekistan,398,Kazakhstan,Kazakhs,2005,28000,3,,231,repatriation program for state building from Kazakhstan after collapse of the Soviet Union,,,,
860,Uzbekistan,398,Kazakhstan,Kazakhs,2006,28000,3,,231,repatriation program for state building from Kazakhstan after collapse of the Soviet Union,,,,
860,Uzbekistan,398,Kazakhstan,Kazakhs,2007,28000,3,,231,repatriation program for state building from Kazakhstan after collapse of the Soviet Union,,,,
860,Uzbekistan,398,Kazakhstan,Kazakhs,2008,28000,3,,231,repatriation program for state building from Kazakhstan after collapse of the Soviet Union,,,,
860,Uzbekistan,398,Kazakhstan,Kazakhs,2009,28000,3,,231,repatriation program for state building from Kazakhstan after collapse of the Soviet Union,,,,
860,Uzbekistan,398,Kazakhstan,Kazakhs,2010,28000,3,,231,repatriation program for state building from Kazakhstan after collapse of the Soviet Union,,,,
860,Uzbekistan,398,Kazakhstan,Kazakhs,2011,28000,3,,231,repatriation program for state building from Kazakhstan after collapse of the Soviet Union,,,,
860,Uzbekistan,398,Kazakhstan,Kazakhs,2012,28000,3,,231,repatriation program for state building from Kazakhstan after collapse of the Soviet Union,,,,
,Uzbekistan,,Ukraine,Crimean Tatars,1996,250000,3,,463,repatration of Crimean Tatars from Uzbekistan,,,,
,Vanuatu,,Bangladesh,Bangladeshis,2019,101,2,FALSE,464,deportation of Bangladeshis trafficed to Vanuatu,,,,
,various,620,Portugal,Portugese,1975,500000,3,,313,repatriation of retornados after coup of the Estado Novo,,,,
,various,324,Guinea ,Guineans,1984,2000000,3,,194,repatriation after fall of the socialist regime in 1984,,,,
,various,,Vietnam,Vietnamese,1989,12222,3,,389,repatriation of Vietnamese from South East Asia,,,,
,various,,Vietnam,Vietnamese,1990,12222,3,,389,repatriation of Vietnamese from South East Asia,,,,
,various,,Vietnam,Vietnamese,1991,12222,3,,389,repatriation of Vietnamese from South East Asia,,,,
,various,,Vietnam,Vietnamese,1992,12222,3,,389,repatriation of Vietnamese from South East Asia,,,,
,various,,Vietnam,Vietnamese,1993,12222,3,,389,repatriation of Vietnamese from South East Asia,,,,
,various,,Vietnam,Vietnamese,1994,12222,3,,389,repatriation of Vietnamese from South East Asia,,,,
,various,,Vietnam,Vietnamese,1995,12222,3,,389,repatriation of Vietnamese from South East Asia,,,,
,various,,Vietnam,Vietnamese,1996,12222,3,,389,repatriation of Vietnamese from South East Asia,,,,
,various,,Vietnam,Vietnamese,1997,12222,3,,389,repatriation of Vietnamese from South East Asia,,,,
,various,,Russia,Russians,1991,500000,3,,463,repatriation of Russians from Post Soviet Central Asia,,,,
,various,,Russia,Russians,1991,1000000,3,,463,repatriation of Russians from Post Soviet Central Asia,,,,
,various,,Russia,Russians,1992,500000,3,,463,repatriation of Russians from Post Soviet Central Asia,,,,
,various,,Russia,Russians,1992,1000000,3,,463,repatriation of Russians from Post Soviet Central Asia,,,,
,various,,Russia,Russians,1993,500000,3,,463,repatriation of Russians from Post Soviet Central Asia,,,,
,various,,Russia,Russians,1993,1000000,3,,463,repatriation of Russians from Post Soviet Central Asia,,,,
,various,,Russia,Russians,1994,500000,3,,463,repatriation of Russians from Post Soviet Central Asia,,,,
,various,,Russia,Russians,1994,1000000,3,,463,repatriation of Russians from Post Soviet Central Asia,,,,
,various,508,Mozambique,Mozambicians,1992,425000,3,,314,repatriation from Malawi; Swaziland; Tanzania; Zambia;,,,,
,various,508,Mozambique,Mozambicians,1993,425000,3,,314,repatriation from Malawi; Swaziland; Tanzania; Zambia;,,,,
,various,508,Mozambique,Mozambicians,1994,425000,3,,314,repatriation from Malawi; Swaziland; Tanzania; Zambia;,,,,
,various,508,Mozambique,Mozambicians,1995,425000,3,,314,repatriation from Malawi; Swaziland; Tanzania; Zambia;,,,,
,various,288,Ghana,Ghanians,1993,2194,2,,184,deportation of Ghanian migrants,,,,
,various,288,Ghana,Ghanians,1993,2000,2,,184,deportation of Ghanian migrants,,,,
,various,478,Mauritania,Mauritanians,1994,7500,3,,291,repatriation of Mauritanina refugees from neighbouring countries,,,,
,various,478,Mauritania,Mauritanians,1995,7500,3,,291,repatriation of Mauritanina refugees from neighbouring countries,,,,
,various,478,Mauritania,Mauritanians,1996,7500,3,,291,repatriation of Mauritanina refugees from neighbouring countries,,,,
,various,478,Mauritania,Mauritanians,1997,7500,3,,291,repatriation of Mauritanina refugees from neighbouring countries,,,,
,various,70,Bosnia,Bosnians,1995,36845,3,,51,repatriation of Bosnian war-refugees,,,,
,various,70,Bosnia,Bosnians,1996,36845,3,,51,repatriation of Bosnian war-refugees,,,,
,various,70,Bosnia,Bosnians,1997,36845,3,,51,repatriation of Bosnian war-refugees,,,,
,various,70,Bosnia,Bosnians,1998,36845,3,,51,repatriation of Bosnian war-refugees,,,,
,various,70,Bosnia,Bosnians,1999,36845,3,,51,repatriation of Bosnian war-refugees,,,,
,various,70,Bosnia,Bosnians,2000,36845,3,,51,repatriation of Bosnian war-refugees,,,,
,various,70,Bosnia,Bosnians,2001,36845,3,,51,repatriation of Bosnian war-refugees,,,,
,various,70,Bosnia,Bosnians,2002,36845,3,,51,repatriation of Bosnian war-refugees,,,,
,various,70,Bosnia,Bosnians,2003,36845,3,,51,repatriation of Bosnian war-refugees,,,,
,various,70,Bosnia,Bosnians,2004,36845,3,,51,repatriation of Bosnian war-refugees,,,,
,various,70,Bosnia,Bosnians,2005,36845,3,,51,repatriation of Bosnian war-refugees,,,,
,various,70,Bosnia,Bosnians,2006,36845,3,,51,repatriation of Bosnian war-refugees,,,,
,various,,Sierra Leone,Sierra Leoneans,2000,54000,3,,395,repatriation of Sierra Leoneans from Guinea and Liberia after the civil war from 1991 to 2002,,,,
,various,,Sierra Leone,Sierra Leoneans,2001,54000,3,,395,repatriation of Sierra Leoneans from Guinea and Liberia after the civil war from 1991 to 2002,,,,
,various,,Sierra Leone,Sierra Leoneans,2002,54000,3,,395,repatriation of Sierra Leoneans from Guinea and Liberia after the civil war from 1991 to 2002,,,,
,various,,Sierra Leone,Sierra Leoneans,2003,54000,3,,395,repatriation of Sierra Leoneans from Guinea and Liberia after the civil war from 1991 to 2002,,,,
,various,,Sierra Leone,Sierra Leoneans,2004,54000,3,,395,repatriation of Sierra Leoneans from Guinea and Liberia after the civil war from 1991 to 2002,,,,
,various,288,Ghana,Ghanians,2001,1035,2,,184,deportation of Ghanian migrants,,,,
,various,288,Ghana,Ghanians,2002,2882,2,,184,deportation of Ghanian migrants,,,,
,various,4,Afghanistan,Afghans,2002,518182,3,,346,repatriation of Afghan migrants from Pakistan,,,,
,various,4,Afghanistan,Afghans,2003,518182,3,,346,repatriation of Afghan migrants from Pakistan,,,,
,various,4,Afghanistan,Afghans,2004,518182,3,,346,repatriation of Afghan migrants from Pakistan,,,,
,various,4,Afghanistan,Afghans,2005,518182,3,,346,repatriation of Afghan migrants from Pakistan,,,,
,various,4,Afghanistan,Afghans,2006,518182,3,,346,repatriation of Afghan migrants from Pakistan,,,,
,various,4,Afghanistan,Afghans,2007,518182,3,,346,repatriation of Afghan migrants from Pakistan,,,,
,various,4,Afghanistan,Afghans,2008,518182,3,,346,repatriation of Afghan migrants from Pakistan,,,,
,various,4,Afghanistan,Afghans,2009,518182,3,,346,repatriation of Afghan migrants from Pakistan,,,,
,various,4,Afghanistan,Afghans,2010,518182,3,,346,repatriation of Afghan migrants from Pakistan,,,,
,various,4,Afghanistan,Afghans,2011,518182,3,,346,repatriation of Afghan migrants from Pakistan,,,,
,various,4,Afghanistan,Afghans,2012,518182,3,,346,repatriation of Afghan migrants from Pakistan,,,,
,various,288,Ghana,Ghanians,2003,1880,2,,184,deportation of Ghanian migrants,,,,
,various,288,Ghana,Ghanians,2004,7922,2,,184,deportation of Ghanian migrants,,,,
,various,288,Ghana,Ghanians,2005,1573,2,,184,deportation of Ghanian migrants,,,,
,various,288,Ghana,Ghanians,2006,2493,2,,184,deportation of Ghanian migrants,,,,
,various,288,Ghana,Ghanians,2007,1347,2,,184,deportation of Ghanian migrants,,,,
,various,288,Ghana,Ghanians,2008,693,2,,184,deportation of Ghanian migrants,,,,
,various,466,Mali,Malians,2008,11075,3,FALSE,287,repatriatin of Malians from all over the world,,,,
,various,,Tonga,Tongans,2012,67,2,,441,deportation of Tongans from Australia,,,,
,various,,Tonga,Tongans,2012,167,2,,441,deportation of Tongans from Australia,,,,
,various,,Tonga,Tongans,2013,67,2,,441,deportation of Tongans from Australia,,,,
,various,,Tonga,Tongans,2013,167,2,,441,deportation of Tongans from Australia,,,,
,various,,Tonga,Tongans,2014,67,2,,441,deportation of Tongans from Australia,,,,
,various,,Tonga,Tongans,2014,167,2,,441,deportation of Tongans from Australia,,,,
,various,,Tonga,Tongans,2015,67,2,,441,deportation of Tongans from Australia,,,,
,various,,Tonga,Tongans,2015,167,2,,441,deportation of Tongans from Australia,,,,
,various,,Tonga,Tongans,2016,67,2,,441,deportation of Tongans from Australia,,,,
,various,,Tonga,Tongans,2016,167,2,,441,deportation of Tongans from Australia,,,,
,various,,Tonga,Tongans,2017,67,2,,441,deportation of Tongans from Australia,,,,
,various,,Tonga,Tongans,2017,167,2,,441,deportation of Tongans from Australia,,,,
,various,,Somalia,Somalians,2014,13118,3,,398,repatriation of Somalian refugees from neighbouring countries,,,,
,various,,Somalia,Somalians,2015,13118,3,,398,repatriation of Somalian refugees from neighbouring countries,,,,
,various,,Somalia,Somalians,2016,13118,3,,398,repatriation of Somalian refugees from neighbouring countries,,,,
,various,,Somalia,Somalians,2017,13118,3,,398,repatriation of Somalian refugees from neighbouring countries,,,,
,various,,Somalia,Somalians,2018,13118,3,,398,repatriation of Somalian refugees from neighbouring countries,,,,
,various,,Somalia,Somalians,2019,13118,3,,398,repatriation of Somalian refugees from neighbouring countries,,,,
,various,,Somalia,Somalians,2020,13118,3,,398,repatriation of Somalian refugees from neighbouring countries,,,,
,various,108,Burundi,Burundians,2017,33324,3,,89,repatriation of Burundian refugees,,,,
,various,108,Burundi,Burundians,2018,33324,3,,89,repatriation of Burundian refugees,,,,
,various,108,Burundi,Burundians,2019,33324,3,,89,repatriation of Burundian refugees,,,,
,various,108,Burundi,Burundians,2020,33324,3,,89,repatriation of Burundian refugees,,,,
,various,108,Burundi,Burundians,2021,33324,3,,89,repatriation of Burundian refugees,,,,
,various,108,Burundi,Burundians,2022,33324,3,,89,repatriation of Burundian refugees,,,,
,various,108,Burundi,Burundians,2023,33324,3,,89,repatriation of Burundian refugees,,,,
,various,270,Gambia,Gambians,2017,1333,3,,173,repatriation of Gambians from Libya; Tunesia; Algeria; Niger and other key migration routes and destionation countries in Africa and Europe,,,,
,various,270,Gambia,Gambians,2018,1333,3,,173,repatriation of Gambians from Libya; Tunesia; Algeria; Niger and other key migration routes and destionation countries in Africa and Europe,,,,
,various,270,Gambia,Gambians,2019,1333,3,,173,repatriation of Gambians from Libya; Tunesia; Algeria; Niger and other key migration routes and destionation countries in Africa and Europe,,,,
,various,270,Gambia,Gambians,2020,1333,3,,173,repatriation of Gambians from Libya; Tunesia; Algeria; Niger and other key migration routes and destionation countries in Africa and Europe,,,,
,various,270,Gambia,Gambians,2021,1333,3,,173,repatriation of Gambians from Libya; Tunesia; Algeria; Niger and other key migration routes and destionation countries in Africa and Europe,,,,
,various,270,Gambia,Gambians,2022,1333,3,,173,repatriation of Gambians from Libya; Tunesia; Algeria; Niger and other key migration routes and destionation countries in Africa and Europe,,,,
,various,270,Gambia,Gambians,2023,1333,3,,173,repatriation of Gambians from Libya; Tunesia; Algeria; Niger and other key migration routes and destionation countries in Africa and Europe,,,,
,various,270,Gambia,Gambians,2024,1333,3,,173,repatriation of Gambians from Libya; Tunesia; Algeria; Niger and other key migration routes and destionation countries in Africa and Europe,,,,
,various,270,Gambia,Gambians,2025,1333,3,,173,repatriation of Gambians from Libya; Tunesia; Algeria; Niger and other key migration routes and destionation countries in Africa and Europe,,,,
,various,360,Indonesia,Indonesians,2020,940,3,,216,repatriation after beeing freed from South East Asian Scam center,,,,
,various,360,Indonesia,Indonesians,2021,940,3,,216,repatriation after beeing freed from South East Asian Scam center,,,,
,various,360,Indonesia,Indonesians,2022,940,3,,216,repatriation after beeing freed from South East Asian Scam center,,,,
,various,360,Indonesia,Indonesians,2023,940,3,,216,repatriation after beeing freed from South East Asian Scam center,,,,
,various,360,Indonesia,Indonesians,2024,940,3,,216,repatriation after beeing freed from South East Asian Scam center,,,,
,various,340,Honduras,Hondurans,2024,319000,3,,203,voluntary and forced repatriation of Hondurans from Mexico; Guatemala; El-Salvador and the US,,,,
,various,,Syria,Syrians,2024,151000,3,FALSE,417,repatriation of Syrian refugees from neighbouring countries,,,,
,various,,Syria,Syrians,2025,151000,3,FALSE,417,repatriation of Syrian refugees from neighbouring countries,,,,
862,Venezuela,170,Colombia,Colombians,2024,5,2,FALSE,119,deportation of Colombians,,,,
704,Vietnam,,China; S.E. Asian countries,Ethnic Chinese,1977,133333,1,,1,Expulsion of ethnic Chinese ,TRUE,250000,for China only; 30000 to Indonesia,
704,Vietnam,,China; S.E. Asian countries,Ethnic Chinese,1977,333333,1,,1,Expulsion of ethnic Chinese ,TRUE,250000,for China only; 30000 to Indonesia,
704,Vietnam,,China; S.E. Asian countries,Ethnic Chinese,1978,133333,1,,1,Expulsion of ethnic Chinese ,TRUE,250000,for China only; 30000 to Indonesia,
704,Vietnam,,China; S.E. Asian countries,Ethnic Chinese,1978,333333,1,,1,Expulsion of ethnic Chinese ,TRUE,250000,for China only; 30000 to Indonesia,
704,Vietnam,,China; S.E. Asian countries,Ethnic Chinese,1979,133333,1,,1,Expulsion of ethnic Chinese ,TRUE,250000,for China only; 30000 to Indonesia,
704,Vietnam,,China; S.E. Asian countries,Ethnic Chinese,1979,333333,1,,1,Expulsion of ethnic Chinese ,TRUE,250000,for China only; 30000 to Indonesia,
,Vietnam,,China,Hoa People,1978,135000,1,,467,expulsion of Chinese minority after escalation of Sino-Vietnamese tension,,,,
,Vietnam,,China,Hoa People,1979,135000,1,,467,expulsion of Chinese minority after escalation of Sino-Vietnamese tension,,,,
704,Vietnam,156,China,Hoa People,1979,450000,1,,334,,,,,
704,Vietnam,156,China,Chinese Taibei,1979,2700,1,,334,,,,,
,Yemen,,Israel,Yemenite Jews,1949,25000,3,,468,repatriation of Yemenite Jews from Yemen,,,,
,Yemen,,Israel,Yemenite Jews,1950,25000,3,,468,repatriation of Yemenite Jews from Yemen,,,,
,Yemen,,Ethiopia,Ethiopians,2006,122,2,FALSE,470,deportation of Ethiopian migrant workers and refugees from Yemen,,,,
,Yemen,,Somalia,Somalians,2015,6447,3,,398,repatriation of Somalian refugees from Yemen,,,,
,Yemen,,Somalia,Somalians,2016,6447,3,,398,repatriation of Somalian refugees from Yemen,,,,
,Yemen,,Somalia,Somalians,2017,6447,3,,398,repatriation of Somalian refugees from Yemen,,,,
,Yemen,,Somalia,Somalians,2018,6447,3,,398,repatriation of Somalian refugees from Yemen,,,,
,Yemen,,Somalia,Somalians,2019,6447,3,,398,repatriation of Somalian refugees from Yemen,,,,
,Yemen,,Somalia,Somalians,2020,6447,3,,398,repatriation of Somalian refugees from Yemen,,,,
894,Zambia,,Zimbabwe; Batswana; Zaire; Tanzania; Somalia,Rhodesians; Botswana; Zaireans; Tanzanians; Somalis,1971,75000,1,,1,expulsion of migrants from southern Africa,FALSE,,,
894,Zambia,,Zimbabwe; Batswana; Zaire; Tanzania; Somalia,Rhodesians; Botswana; Zaireans; Tanzanians; Somalis,1972,75000,1,,1,expulsion of migrants from southern Africa,FALSE,,,
894,Zambia,,DRC; Tanzania; Malawi; Somalia; Mozambique,Zaireans; Tanzanians; Malawians; Somalis; Mozambicans,1979,4000,1,,1,expulsion of migrants worker and minortiy ethnic groups,TRUE,1000,for DRC only,
894,Zambia,180,DRC,Congolese (Kinshasa),1983,2500,1,,332,,,,,
,Zambia,,Angola,Angolans,2003,15831,3,,472,repatriation of Angolan refugees from Zambia,,,,
,Zambia,,Angola,Angolans,2004,15831,3,,472,repatriation of Angolan refugees from Zambia,,,,
,Zambia,,Angola,Angolans,2005,15831,3,,472,repatriation of Angolan refugees from Zambia,,,,
,Zambia,,Angola,Angolans,2006,15831,3,,472,repatriation of Angolan refugees from Zambia,,,,
